shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
622,686,2023-02-06,,DTDC,Delivered
623,687,2024-04-08,,BlueDart,Delivered
624,688,2025-03-30,,UPS,Delivered
625,689,2025-11-13,,DHL,Delivered
626,691,2023-01-16,,UPS,Delivered
627,692,2024-11-17,,DTDC,Delivered
628,693,2023-10-11,2023-10-16,DHL,Returned
629,694,2025-12-04,2025-12-09,FedEx,Returned
630,695,2024-01-06,,BlueDart,Delivered
631,696,2022-02-09,,DTDC,Delivered
632,697,2025-06-03,,FedEx,Delivered
633,698,2024-10-12,,FedEx,Delivered
634,699,2025-12-28,,FedEx,Delivered
635,700,2024-08-23,,FedEx,Delivered
636,701,2023-01-18,,UPS,Delivered
637,702,2024-10-26,,DHL,Delivered
638,703,2024-07-30,,UPS,Delivered
639,704,2022-10-10,,BlueDart,Delivered
640,705,2025-01-24,,UPS,Delivered
641,706,2023-11-04,,DHL,Delivered
642,707,2025-01-26,2025-01-31,DTDC,Returned
643,708,2024-09-14,,DTDC,Delivered
644,709,2022-12-24,,BlueDart,Delivered
645,710,2023-10-07,,DHL,Delivered
646,711,2023-03-28,,UPS,Delivered
647,712,2024-04-12,,DHL,Delivered
648,713,2025-07-05,,DHL,Delivered
649,714,2022-03-26,2022-03-31,UPS,Returned
650,715,2025-02-13,,BlueDart,Delivered
651,716,2024-01-12,,FedEx,Delivered
652,717,2023-01-17,,DHL,Delivered
653,718,2024-10-21,,UPS,Delivered
654,719,2024-03-08,,BlueDart,Delivered
655,720,2024-09-20,,FedEx,Delivered
656,721,2022-02-25,2022-03-02,DHL,Returned
657,722,2023-06-27,,BlueDart,Delivered
658,723,2023-06-24,,DTDC,Delivered
659,724,2024-06-16,,UPS,Delivered
660,725,2023-09-07,,DTDC,Delivered
661,726,2024-12-06,,BlueDart,Delivered
662,727,2022-02-05,,UPS,Delivered
663,728,2024-10-31,,DHL,Delivered
664,729,2025-12-13,,DTDC,Delivered
665,730,2023-01-21,,DTDC,Delivered
666,731,2024-05-02,,FedEx,Delivered
667,732,2025-10-04,,DHL,Delivered
668,733,2022-07-28,,BlueDart,Delivered
669,734,2022-02-24,,BlueDart,Delivered
670,735,2024-05-12,,DTDC,Delivered
671,736,2025-07-08,,DTDC,Delivered
672,737,2024-06-13,2024-06-18,BlueDart,Returned
673,738,2023-06-23,2023-06-28,BlueDart,Returned
674,739,2025-12-19,,UPS,Delivered
675,741,2024-06-01,2024-06-06,UPS,Returned
676,742,2025-01-06,,BlueDart,Delivered
677,743,2024-12-14,2024-12-19,DHL,Returned
678,744,2025-05-13,,FedEx,Delivered
679,746,2022-09-11,,DHL,Delivered
680,747,2022-11-12,,UPS,Delivered
681,748,2022-10-24,2022-10-29,BlueDart,Returned
682,749,2022-03-07,,DHL,Delivered
683,750,2024-01-24,2024-01-29,DTDC,Returned
684,751,2023-06-18,,BlueDart,Delivered
685,752,2025-09-11,,FedEx,Delivered
686,753,2025-12-10,,DTDC,Delivered
687,754,2024-02-12,,FedEx,Delivered
688,755,2025-03-25,2025-03-30,UPS,Returned
689,756,2025-05-11,,BlueDart,Delivered
690,757,2022-08-11,,DHL,Delivered
691,758,2022-11-20,,DTDC,Delivered
692,759,2023-01-29,,DTDC,Delivered
693,760,2024-05-31,,BlueDart,Delivered
694,761,2023-07-06,,DHL,Delivered
695,762,2022-04-13,,FedEx,Delivered
696,763,2025-03-14,,UPS,Delivered
697,764,2025-11-10,,BlueDart,Delivered
698,765,2024-07-29,,DHL,Delivered
699,766,2025-07-10,,UPS,Delivered
700,767,2022-07-07,,FedEx,Delivered
701,768,2025-10-26,,UPS,Delivered
702,769,2024-02-07,,UPS,Delivered
703,770,2023-04-04,,FedEx,Delivered
704,771,2024-07-01,2024-07-06,DHL,Returned
705,772,2023-12-11,,DHL,Delivered
706,773,2024-01-19,,DTDC,Delivered
707,775,2022-02-20,,UPS,Delivered
708,776,2024-06-14,,DTDC,Delivered
709,777,2024-07-27,,UPS,Delivered
710,778,2022-06-03,,BlueDart,Delivered
711,779,2023-08-05,2023-08-10,UPS,Returned
712,780,2025-08-30,,FedEx,Delivered
713,781,2022-12-31,,FedEx,Delivered
714,782,2025-06-10,,DHL,Delivered
715,783,2024-11-24,,FedEx,Delivered
716,784,2022-02-18,,BlueDart,Delivered
717,785,2023-04-21,,DHL,Delivered
718,786,2025-08-06,,UPS,Delivered
719,787,2024-12-22,,UPS,Delivered
720,788,2023-07-31,,DTDC,Delivered
721,790,2022-10-15,,DHL,Delivered
722,791,2025-09-09,,DHL,Delivered
723,792,2023-08-06,,DHL,Delivered
724,793,2023-05-12,,DHL,Delivered
725,794,2023-01-18,,DHL,Delivered
726,795,2024-04-08,,DHL,Delivered
727,796,2023-04-11,,UPS,Delivered
728,797,2022-02-16,2022-02-21,BlueDart,Returned
729,798,2023-03-08,,BlueDart,Delivered
730,799,2024-09-05,,FedEx,Delivered
731,800,2024-09-12,,DTDC,Delivered
732,801,2022-09-24,,BlueDart,Delivered
733,803,2024-02-23,,FedEx,Delivered
734,804,2022-10-16,,DHL,Delivered
735,805,2025-09-21,,FedEx,Delivered
736,806,2023-10-11,,DHL,Delivered
737,808,2023-06-17,,UPS,Delivered
738,809,2024-02-12,,FedEx,Delivered
739,810,2025-05-06,,UPS,Delivered
740,811,2022-04-07,2022-04-12,DTDC,Returned
741,812,2023-05-08,,DHL,Delivered
742,813,2022-11-23,,BlueDart,Delivered
743,814,2025-10-22,,DHL,Delivered
744,815,2024-08-04,,DHL,Delivered
745,817,2023-11-23,,DHL,Delivered
746,818,2025-10-02,,DTDC,Delivered
747,819,2022-03-24,,DHL,Delivered
748,820,2025-10-04,,FedEx,Delivered
749,821,2024-11-03,,UPS,Delivered
750,822,2023-11-23,,DHL,Delivered
751,823,2023-06-20,,BlueDart,Delivered
752,824,2022-11-06,,FedEx,Delivered
753,825,2024-07-18,,BlueDart,Delivered
754,826,2025-01-01,,BlueDart,Delivered
755,827,2024-02-13,,BlueDart,Delivered
756,828,2025-08-26,,UPS,Delivered
757,829,2024-06-27,,UPS,Delivered
758,830,2023-03-06,,BlueDart,Delivered
759,831,2025-06-21,2025-06-26,DTDC,Returned
760,832,2022-06-10,2022-06-15,DHL,Returned
761,833,2024-09-09,,DTDC,Delivered
762,834,2022-02-18,,FedEx,Delivered
763,835,2022-10-25,,UPS,Delivered
764,836,2025-07-23,,DTDC,Delivered
765,837,2025-06-30,2025-07-05,FedEx,Returned
766,838,2022-08-17,,UPS,Delivered
767,839,2023-12-30,,BlueDart,Delivered
768,840,2023-12-17,,DTDC,Delivered
769,841,2024-08-17,,DTDC,Delivered
770,842,2023-02-04,2023-02-09,BlueDart,Returned
771,843,2024-03-11,,UPS,Delivered
772,845,2022-12-21,,BlueDart,Delivered
773,846,2022-08-22,,DHL,Delivered
774,847,2025-05-07,,UPS,Delivered
775,848,2022-11-01,,UPS,Delivered
776,849,2022-10-02,,BlueDart,Delivered
777,850,2024-05-05,,BlueDart,Delivered
778,851,2025-03-28,,FedEx,Delivered
779,852,2022-04-18,,BlueDart,Delivered
780,853,2022-05-09,,DTDC,Delivered
781,854,2024-12-06,,DTDC,Delivered
782,855,2025-09-23,,UPS,Delivered
783,857,2022-01-13,,DHL,Delivered
784,858,2022-07-26,,FedEx,Delivered
785,859,2025-02-07,,UPS,Delivered
786,860,2022-09-14,,BlueDart,Delivered
787,861,2023-10-26,,UPS,Delivered
788,862,2023-02-10,2023-02-15,BlueDart,Returned
789,863,2022-05-16,,DHL,Delivered
790,864,2024-02-08,,BlueDart,Delivered
791,866,2022-04-05,,UPS,Delivered
792,867,2025-02-16,,DHL,Delivered
793,868,2023-10-07,,FedEx,Delivered
794,869,2022-10-04,2022-10-09,DTDC,Returned
795,870,2025-03-26,,FedEx,Delivered
796,871,2025-04-04,,FedEx,Delivered
797,873,2023-05-27,,DTDC,Delivered
798,874,2023-07-11,,DHL,Delivered
799,875,2025-09-24,,DTDC,Delivered
800,878,2023-10-27,,UPS,Delivered
801,879,2023-05-17,,FedEx,Delivered
802,881,2024-02-07,,DHL,Delivered
803,882,2024-04-14,,DHL,Delivered
804,883,2025-06-23,2025-06-28,BlueDart,Returned
805,884,2025-04-20,,DHL,Delivered
806,885,2022-02-01,,DTDC,Delivered
807,886,2022-10-26,,BlueDart,Delivered
808,887,2024-03-22,,DTDC,Delivered
809,888,2024-10-24,,DHL,Delivered
810,889,2025-07-25,,FedEx,Delivered
811,890,2023-04-23,,DTDC,Delivered
812,891,2024-07-28,,BlueDart,Delivered
813,892,2023-11-16,,FedEx,Delivered
814,893,2023-03-12,,DTDC,Delivered
815,894,2022-12-13,,UPS,Delivered
816,895,2025-12-18,,DHL,Delivered
817,896,2023-03-01,,UPS,Delivered
818,898,2022-04-11,,DHL,Delivered
819,900,2024-08-26,,FedEx,Delivered
820,901,2025-06-25,,FedEx,Delivered
821,902,2024-08-07,,DTDC,Delivered
822,903,2023-08-09,,FedEx,Delivered
823,904,2023-06-03,,UPS,Delivered
824,905,2024-01-16,,UPS,Delivered
825,906,2025-02-05,,DHL,Delivered
826,907,2023-04-12,,DHL,Delivered
827,909,2022-09-29,2022-10-04,DHL,Returned
828,910,2023-12-10,,FedEx,Delivered
829,911,2022-01-12,,UPS,Delivered
830,912,2023-01-13,,BlueDart,Delivered
831,914,2024-09-11,2024-09-16,UPS,Returned
832,915,2025-01-05,2025-01-10,DHL,Returned
833,916,2022-09-18,,DTDC,Delivered
834,917,2024-01-15,2024-01-20,DHL,Returned
835,918,2022-06-30,2022-07-05,UPS,Returned
836,919,2024-08-16,,FedEx,Delivered
837,920,2023-08-14,,UPS,Delivered
838,921,2024-01-22,,FedEx,Delivered
839,922,2023-02-15,,BlueDart,Delivered
840,924,2025-11-25,,DHL,Delivered
841,925,2022-09-13,,BlueDart,Delivered
842,926,2022-12-01,,DHL,Delivered
843,927,2025-05-18,,DTDC,Delivered
844,928,2024-03-05,,FedEx,Delivered
845,929,2022-01-11,,BlueDart,Delivered
846,930,2023-11-26,,FedEx,Delivered
847,931,2022-03-21,,DHL,Delivered
848,932,2023-04-14,,DHL,Delivered
849,933,2024-04-01,,DHL,Delivered
850,935,2022-08-02,,FedEx,Delivered
851,936,2022-07-27,,DHL,Delivered
852,938,2024-06-16,2024-06-21,FedEx,Returned
853,939,2025-12-15,,DHL,Delivered
854,940,2024-12-31,,UPS,Delivered
855,941,2025-02-04,,DHL,Delivered
856,942,2025-02-10,,DTDC,Delivered
857,943,2025-03-11,,UPS,Delivered
858,945,2023-06-08,,DHL,Delivered
859,946,2025-09-16,,BlueDart,Delivered
860,947,2022-07-02,,DTDC,Delivered
861,948,2022-10-14,,DHL,Delivered
862,949,2024-06-27,,BlueDart,Delivered
863,950,2024-03-23,,UPS,Delivered
864,952,2022-06-21,,BlueDart,Delivered
865,953,2024-11-03,,UPS,Delivered
866,954,2023-01-18,,DHL,Delivered
867,955,2022-03-24,,FedEx,Delivered
868,956,2023-10-15,,BlueDart,Delivered
869,957,2022-05-29,,DHL,Delivered
870,958,2024-04-29,,DTDC,Delivered
871,959,2023-08-24,,DHL,Delivered
872,960,2024-06-17,2024-06-22,DTDC,Returned
873,961,2025-08-12,,DHL,Delivered
874,962,2022-12-23,,UPS,Delivered
875,963,2024-02-23,,UPS,Delivered
876,964,2023-05-13,,FedEx,Delivered
877,965,2022-04-21,,UPS,Delivered
878,966,2024-09-14,2024-09-19,DHL,Returned
879,967,2022-01-26,,BlueDart,Delivered
880,968,2025-10-07,,FedEx,Delivered
881,969,2025-08-18,2025-08-23,UPS,Returned
882,970,2023-09-15,,DTDC,Delivered
883,971,2024-05-13,,BlueDart,Delivered
884,973,2022-03-18,,FedEx,Delivered
885,974,2022-12-03,,BlueDart,Delivered
886,975,2025-02-08,,DHL,Delivered
887,976,2023-02-04,,DTDC,Delivered
888,977,2022-10-17,,BlueDart,Delivered
889,978,2025-02-04,,UPS,Delivered
890,979,2025-12-29,2026-01-03,FedEx,Returned
891,980,2022-08-15,,FedEx,Delivered
892,981,2025-12-07,,DTDC,Delivered
893,982,2025-09-09,,FedEx,Delivered
894,983,2022-06-12,,DTDC,Delivered
895,984,2025-10-25,,DTDC,Delivered
896,985,2025-03-16,,BlueDart,Delivered
897,986,2025-09-24,,DHL,Delivered
898,987,2022-07-26,,BlueDart,Delivered
899,988,2022-05-07,,FedEx,Delivered
900,989,2022-05-07,,DHL,Delivered
901,990,2025-09-03,2025-09-08,DHL,Returned
902,991,2024-07-09,,DTDC,Delivered
903,992,2022-01-24,2022-01-29,UPS,Returned
904,993,2025-01-01,,BlueDart,Delivered
905,994,2023-01-18,,BlueDart,Delivered
906,995,2023-12-14,,FedEx,Delivered
907,996,2024-01-06,,UPS,Delivered
908,997,2023-02-26,,FedEx,Delivered
909,998,2023-05-13,,FedEx,Delivered
910,1001,2025-12-06,,DTDC,Delivered
911,1003,2023-09-13,,UPS,Delivered
912,1004,2022-02-17,,UPS,Delivered
913,1005,2022-05-30,,DTDC,Delivered
914,1006,2024-10-17,,DTDC,Delivered
915,1007,2023-06-29,,FedEx,Delivered
916,1008,2022-05-07,,DHL,Delivered
917,1009,2023-04-06,,DHL,Delivered
918,1010,2023-08-20,,FedEx,Delivered
919,1011,2022-02-04,,BlueDart,Delivered
920,1012,2025-12-26,,DHL,Delivered
921,1013,2024-05-16,2024-05-21,DTDC,Returned
922,1014,2022-10-23,,DTDC,Delivered
923,1015,2022-04-13,,UPS,Delivered
924,1016,2022-04-17,,FedEx,Delivered
925,1017,2023-12-18,2023-12-23,DTDC,Returned
926,1018,2023-12-28,,DTDC,Delivered
927,1019,2024-01-27,,FedEx,Delivered
928,1020,2025-04-15,,DHL,Delivered
929,1021,2023-11-23,,DTDC,Delivered
930,1023,2023-10-08,,BlueDart,Delivered
931,1024,2023-04-08,2023-04-13,FedEx,Returned
932,1025,2022-11-18,2022-11-23,DHL,Returned
933,1026,2023-02-08,,DHL,Delivered
934,1027,2023-12-14,,BlueDart,Delivered
935,1028,2024-07-28,,DTDC,Delivered
936,1030,2025-04-06,,DTDC,Delivered
937,1031,2022-01-27,2022-02-01,FedEx,Returned
938,1032,2025-01-16,,DHL,Delivered
939,1034,2025-11-18,,DTDC,Delivered
940,1035,2025-02-24,,UPS,Delivered
941,1037,2025-10-03,,DHL,Delivered
942,1038,2024-03-16,,BlueDart,Delivered
943,1039,2023-05-29,,BlueDart,Delivered
944,1040,2025-06-22,,BlueDart,Delivered
945,1042,2025-01-17,,FedEx,Delivered
946,1043,2023-10-26,2023-10-31,UPS,Returned
947,1044,2024-04-02,,DHL,Delivered
948,1046,2025-09-20,,UPS,Delivered
949,1047,2024-05-01,,FedEx,Delivered
950,1048,2024-12-22,,DTDC,Delivered
951,1049,2024-11-07,,FedEx,Delivered
952,1050,2025-04-27,,UPS,Delivered
953,1051,2025-09-04,,DHL,Delivered
954,1052,2022-09-26,,FedEx,Delivered
955,1056,2023-07-27,,DTDC,Delivered
956,1057,2024-07-03,,DHL,Delivered
957,1058,2024-03-05,,FedEx,Delivered
958,1059,2023-09-14,,DTDC,Delivered
959,1060,2025-12-27,,FedEx,Delivered
960,1061,2022-06-02,,FedEx,Delivered
961,1062,2023-10-15,,BlueDart,Delivered
962,1063,2022-07-31,,BlueDart,Delivered
963,1064,2022-01-16,,FedEx,Delivered
964,1065,2022-08-07,2022-08-12,UPS,Returned
965,1066,2024-07-13,,DTDC,Delivered
966,1067,2025-12-02,,DHL,Delivered
967,1068,2023-03-29,,BlueDart,Delivered
968,1069,2023-08-12,,BlueDart,Delivered
969,1071,2025-07-25,,FedEx,Delivered
970,1072,2022-04-27,,FedEx,Delivered
971,1073,2022-08-29,,BlueDart,Delivered
972,1075,2023-08-30,,BlueDart,Delivered
973,1076,2025-02-19,,DHL,Delivered
974,1077,2025-02-05,,UPS,Delivered
975,1079,2025-08-18,,DHL,Delivered
976,1080,2025-12-08,,BlueDart,Delivered
977,1081,2023-06-28,,FedEx,Delivered
978,1082,2023-04-02,,DTDC,Delivered
979,1083,2022-01-11,2022-01-16,FedEx,Returned
980,1085,2024-08-28,,UPS,Delivered
981,1086,2022-06-13,,FedEx,Delivered
982,1087,2025-06-04,2025-06-09,FedEx,Returned
983,1088,2023-07-27,,DTDC,Delivered
984,1089,2024-08-26,,FedEx,Delivered
985,1090,2023-03-09,,DTDC,Delivered
986,1091,2025-09-17,,BlueDart,Delivered
987,1092,2025-09-25,,UPS,Delivered
988,1093,2022-12-31,,UPS,Delivered
989,1094,2022-02-23,,FedEx,Delivered
990,1095,2022-11-12,2022-11-17,DTDC,Returned
991,1096,2022-12-24,,DHL,Delivered
992,1097,2025-03-15,2025-03-20,BlueDart,Returned
993,1098,2024-10-19,,FedEx,Delivered
994,1099,2023-10-10,,DTDC,Delivered
995,1100,2023-10-14,,DTDC,Delivered
996,1101,2023-11-08,,DTDC,Delivered
997,1102,2022-11-26,,FedEx,Delivered
998,1103,2024-02-12,,DTDC,Delivered
999,1104,2024-06-23,,BlueDart,Delivered
1000,1105,2023-11-24,,FedEx,Delivered
1001,1106,2023-09-25,,DHL,Delivered
1002,1107,2022-06-11,,DTDC,Delivered
1003,1109,2025-10-26,,UPS,Delivered
1004,1110,2023-08-14,,UPS,Delivered
1005,1111,2025-05-18,,FedEx,Delivered
1006,1112,2024-11-26,2024-12-01,DTDC,Returned
1007,1113,2025-06-28,,DHL,Delivered
1008,1114,2025-12-17,,FedEx,Delivered
1009,1115,2025-06-14,2025-06-19,DTDC,Returned
1010,1116,2025-02-20,2025-02-25,DHL,Returned
1011,1117,2025-10-01,,BlueDart,Delivered
1012,1118,2024-03-18,2024-03-23,FedEx,Returned
1013,1119,2025-01-20,2025-01-25,DTDC,Returned
1014,1120,2025-02-14,,UPS,Delivered
1015,1121,2022-04-16,,DHL,Delivered
1016,1122,2024-01-12,,DTDC,Delivered
1017,1123,2024-03-28,2024-04-02,BlueDart,Returned
1018,1124,2022-09-16,,DTDC,Delivered
1019,1125,2025-03-12,,FedEx,Delivered
1020,1126,2024-09-12,,DTDC,Delivered
1021,1127,2023-05-26,2023-05-31,UPS,Returned
1022,1129,2023-01-08,,UPS,Delivered
1023,1130,2025-09-06,,FedEx,Delivered
1024,1132,2023-09-22,,FedEx,Delivered
1025,1133,2023-08-18,,BlueDart,Delivered
1026,1134,2025-07-02,,DHL,Delivered
1027,1136,2024-10-23,,DHL,Delivered
1028,1137,2023-11-06,,DHL,Delivered
1029,1138,2022-01-09,,DTDC,Delivered
1030,1139,2023-02-26,,UPS,Delivered
1031,1140,2022-06-30,,UPS,Delivered
1032,1141,2025-08-26,,UPS,Delivered
1033,1142,2025-11-05,,DTDC,Delivered
1034,1143,2024-12-24,,FedEx,Delivered
1035,1144,2023-10-31,,FedEx,Delivered
1036,1145,2024-06-27,,BlueDart,Delivered
1037,1147,2022-05-01,,BlueDart,Delivered
1038,1148,2025-01-25,,UPS,Delivered
1039,1150,2025-04-04,,DHL,Delivered
1040,1151,2025-01-29,,UPS,Delivered
1041,1152,2023-04-11,,DTDC,Delivered
1042,1153,2024-04-22,,DHL,Delivered
1043,1154,2024-01-21,,FedEx,Delivered
1044,1155,2024-11-24,,BlueDart,Delivered
1045,1156,2025-05-31,2025-06-05,DTDC,Returned
1046,1157,2022-06-18,2022-06-23,UPS,Returned
1047,1158,2024-03-26,,DHL,Delivered
1048,1159,2023-03-07,2023-03-12,FedEx,Returned
1049,1160,2024-12-16,,UPS,Delivered
1050,1162,2023-07-29,,UPS,Delivered
1051,1164,2025-05-01,,UPS,Delivered
1052,1165,2023-05-07,,UPS,Delivered
1053,1166,2025-06-22,,UPS,Delivered
1054,1167,2023-12-16,,BlueDart,Delivered
1055,1168,2023-12-28,,DHL,Delivered
1056,1169,2024-10-28,,UPS,Delivered
1057,1170,2024-04-02,2024-04-07,UPS,Returned
1058,1171,2025-02-22,,DHL,Delivered
1059,1172,2024-04-21,,UPS,Delivered
1060,1173,2024-04-28,,DHL,Delivered
1061,1174,2022-01-04,,BlueDart,Delivered
1062,1175,2024-07-04,2024-07-09,FedEx,Returned
1063,1177,2025-02-27,,UPS,Delivered
1064,1178,2025-07-25,,FedEx,Delivered
1065,1179,2022-05-28,,BlueDart,Delivered
1066,1181,2022-11-30,,FedEx,Delivered
1067,1182,2022-04-08,,BlueDart,Delivered
1068,1183,2024-06-21,,UPS,Delivered
1069,1184,2024-09-26,,DTDC,Delivered
1070,1185,2025-04-04,,FedEx,Delivered
1071,1186,2022-06-17,,FedEx,Delivered
1072,1188,2024-09-15,2024-09-20,UPS,Returned
1073,1189,2024-02-13,,DHL,Delivered
1074,1190,2025-07-09,,BlueDart,Delivered
1075,1191,2024-11-23,,DHL,Delivered
1076,1192,2023-09-13,2023-09-18,DHL,Returned
1077,1193,2023-12-21,,BlueDart,Delivered
1078,1194,2025-08-28,,DHL,Delivered
1079,1195,2024-07-08,,DTDC,Delivered
1080,1196,2024-02-07,,BlueDart,Delivered
1081,1197,2025-04-27,,BlueDart,Delivered
1082,1198,2022-05-18,,DHL,Delivered
1083,1199,2025-12-09,,DTDC,Delivered
1084,1200,2024-02-03,,UPS,Delivered
1085,1201,2022-12-16,,DHL,Delivered
1086,1202,2023-08-01,,DTDC,Delivered
1087,1204,2022-05-04,,UPS,Delivered
1088,1205,2025-11-29,2025-12-04,FedEx,Returned
1089,1206,2024-12-15,,DTDC,Delivered
1090,1207,2025-08-07,,UPS,Delivered
1091,1208,2022-03-20,,UPS,Delivered
1092,1209,2025-08-02,,FedEx,Delivered
1093,1210,2023-02-05,,FedEx,Delivered
1094,1211,2024-10-29,,DHL,Delivered
1095,1212,2023-01-31,,BlueDart,Delivered
1096,1213,2025-11-27,2025-12-02,DHL,Returned
1097,1215,2025-09-26,,UPS,Delivered
1098,1216,2024-10-21,,DHL,Delivered
1099,1218,2023-02-04,,DTDC,Delivered
1100,1219,2024-03-09,,UPS,Delivered
1101,1220,2023-09-10,,DTDC,Delivered
1102,1221,2023-03-24,,UPS,Delivered
1103,1222,2022-12-13,,DTDC,Delivered
1104,1223,2025-03-14,,UPS,Delivered
1105,1224,2025-08-01,,DHL,Delivered
1106,1225,2023-06-13,,DTDC,Delivered
1107,1227,2026-01-02,,BlueDart,Delivered
1108,1228,2025-02-07,,DTDC,Delivered
1109,1229,2023-11-17,,DTDC,Delivered
1110,1230,2022-01-17,,DTDC,Delivered
1111,1231,2022-04-06,,DTDC,Delivered
1112,1232,2022-06-18,,FedEx,Delivered
1113,1233,2025-05-29,,BlueDart,Delivered
1114,1234,2023-11-09,,UPS,Delivered
1115,1235,2025-11-09,,UPS,Delivered
1116,1236,2022-09-02,,BlueDart,Delivered
1117,1237,2022-05-07,2022-05-12,DTDC,Returned
1118,1238,2024-02-11,,UPS,Delivered
1119,1239,2025-04-11,,BlueDart,Delivered
1120,1240,2024-02-15,,DTDC,Delivered
1121,1241,2024-03-21,,FedEx,Delivered
1122,1242,2023-12-18,,UPS,Delivered
1123,1243,2022-05-13,,DHL,Delivered
1124,1244,2024-12-15,,DHL,Delivered
1125,1245,2022-08-20,,UPS,Delivered
1126,1246,2022-03-02,,BlueDart,Delivered
1127,1247,2022-03-09,,DHL,Delivered
1128,1248,2023-04-09,,DHL,Delivered
1129,1249,2025-03-14,,FedEx,Delivered
1130,1250,2024-03-26,,BlueDart,Delivered
1131,1252,2022-07-13,,UPS,Delivered
1132,1253,2024-06-13,2024-06-18,FedEx,Returned
1133,1254,2024-05-13,2024-05-18,BlueDart,Returned
1134,1255,2023-10-08,,FedEx,Delivered
1135,1256,2024-09-05,,UPS,Delivered
1136,1257,2025-02-22,,BlueDart,Delivered
1137,1258,2023-07-12,,FedEx,Delivered
1138,1259,2022-08-27,,UPS,Delivered
1139,1260,2022-03-23,,DHL,Delivered
1140,1261,2022-03-14,,DHL,Delivered
1141,1262,2024-03-28,,DTDC,Delivered
1142,1263,2025-12-02,,DHL,Delivered
1143,1265,2025-11-17,,UPS,Delivered
1144,1266,2023-04-26,2023-05-01,BlueDart,Returned
1145,1268,2023-09-18,,FedEx,Delivered
1146,1269,2023-02-24,,FedEx,Delivered
1147,1270,2025-11-16,,UPS,Delivered
1148,1271,2025-09-05,,FedEx,Delivered
1149,1272,2022-01-17,,DTDC,Delivered
1150,1273,2023-09-30,,DTDC,Delivered
1151,1274,2024-09-25,2024-09-30,UPS,Returned
1152,1275,2022-02-04,2022-02-09,FedEx,Returned
1153,1276,2024-02-29,,BlueDart,Delivered
1154,1277,2022-11-21,,DTDC,Delivered
1155,1278,2025-11-28,,DTDC,Delivered
1156,1280,2023-02-17,,DHL,Delivered
1157,1281,2022-02-15,,DHL,Delivered
1158,1282,2025-09-25,,BlueDart,Delivered
1159,1283,2025-09-26,,BlueDart,Delivered
1160,1284,2025-04-07,,UPS,Delivered
1161,1285,2022-03-30,,FedEx,Delivered
1162,1286,2022-11-02,,BlueDart,Delivered
1163,1287,2022-07-18,,BlueDart,Delivered
1164,1288,2025-02-19,,FedEx,Delivered
1165,1291,2023-04-09,2023-04-14,FedEx,Returned
1166,1292,2022-04-14,,UPS,Delivered
1167,1293,2023-07-20,,DHL,Delivered
1168,1295,2023-01-28,,UPS,Delivered
1169,1296,2024-07-24,,BlueDart,Delivered
1170,1298,2025-05-14,2025-05-19,UPS,Returned
1171,1299,2022-08-26,,DHL,Delivered
1172,1300,2022-04-25,,DTDC,Delivered
1173,1301,2022-05-10,,DTDC,Delivered
1174,1302,2023-05-14,,DHL,Delivered
1175,1303,2022-08-15,,BlueDart,Delivered
1176,1304,2024-05-30,,DHL,Delivered
1177,1305,2022-05-14,,BlueDart,Delivered
1178,1306,2022-12-04,,UPS,Delivered
1179,1307,2025-08-22,,UPS,Delivered
1180,1308,2024-08-22,,FedEx,Delivered
1181,1309,2025-02-03,,UPS,Delivered
1182,1310,2024-12-09,,UPS,Delivered
1183,1311,2023-06-11,,BlueDart,Delivered
1184,1312,2023-09-23,,UPS,Delivered
1185,1314,2025-06-14,,BlueDart,Delivered
1186,1315,2022-04-12,,BlueDart,Delivered
