order_id,order_date,customer_id,seller_id,order_status
813,2022-11-20,115,35,Completed
814,2025-10-19,564,49,Completed
815,2024-08-01,362,47,Completed
816,2024-01-10,527,48,Cancelled
817,2023-11-20,80,53,Completed
818,2025-09-29,39,20,Completed
819,2022-03-21,204,51,Completed
820,2025-10-01,297,43,Completed
821,2024-10-31,180,22,Completed
822,2023-11-20,240,32,Completed
823,2023-06-17,257,16,Completed
824,2022-11-03,778,14,Completed
825,2024-07-15,486,20,Completed
826,2024-12-29,113,4,Completed
827,2024-02-10,837,48,Completed
828,2025-08-23,24,17,Completed
829,2024-06-24,545,47,Completed
830,2023-03-03,101,42,Completed
831,2025-06-18,437,38,Returned
832,2022-06-07,752,44,Returned
833,2024-09-06,630,29,Completed
834,2022-02-15,881,23,Completed
835,2022-10-22,774,43,Completed
836,2025-07-20,17,51,Completed
837,2025-06-27,420,35,Returned
838,2022-08-14,714,46,Completed
839,2023-12-27,741,17,Completed
840,2023-12-14,696,26,Completed
841,2024-08-14,564,45,Completed
842,2023-02-01,848,26,Returned
843,2024-03-08,83,37,Completed
844,2025-08-23,119,47,Inprogress
845,2022-12-18,554,7,Completed
846,2022-08-19,681,16,Completed
847,2025-05-04,244,53,Completed
848,2022-10-29,883,47,Completed
849,2022-09-29,315,37,Completed
850,2024-05-02,350,50,Completed
851,2025-03-25,312,40,Completed
852,2022-04-15,365,26,Completed
853,2022-05-06,796,1,Completed
854,2024-12-03,548,26,Completed
855,2025-09-20,147,8,Completed
856,2024-12-09,303,28,Cancelled
857,2022-01-10,292,26,Completed
858,2022-07-23,495,5,Completed
859,2025-02-04,161,36,Completed
860,2022-09-11,2,46,Completed
861,2023-10-23,113,51,Completed
862,2023-02-07,377,25,Returned
863,2022-05-13,296,40,Completed
864,2024-02-05,727,52,Completed
865,2024-01-09,530,10,Inprogress
866,2022-04-02,488,53,Completed
867,2025-02-13,120,32,Completed
868,2023-10-04,270,36,Completed
869,2022-10-01,826,31,Returned
870,2025-03-23,620,9,Completed
871,2025-04-01,523,32,Completed
872,2025-08-30,674,39,Inprogress
873,2023-05-24,734,14,Completed
874,2023-07-08,696,4,Completed
875,2025-09-21,411,49,Completed
876,2023-10-18,133,28,Inprogress
877,2022-04-14,334,41,Cancelled
878,2023-10-24,770,4,Completed
879,2023-05-14,322,53,Completed
880,2024-09-19,557,26,Inprogress
881,2024-02-04,425,25,Completed
882,2024-04-11,694,51,Completed
883,2025-06-20,781,49,Returned
884,2025-04-17,264,48,Completed
885,2022-01-29,35,21,Completed
886,2022-10-23,130,29,Completed
887,2024-03-19,55,38,Completed
888,2024-10-21,231,8,Completed
889,2025-07-22,774,29,Completed
890,2023-04-20,231,40,Completed
891,2024-07-25,145,48,Completed
892,2023-11-13,804,53,Completed
893,2023-03-09,151,36,Completed
894,2022-12-10,161,37,Completed
895,2025-12-15,97,39,Completed
896,2023-02-26,370,27,Completed
897,2024-07-30,326,37,Cancelled
898,2022-04-08,835,31,Completed
899,2024-01-26,209,22,Inprogress
900,2024-08-23,24,24,Completed
901,2025-06-22,630,33,Completed
902,2024-08-04,875,22,Completed
903,2023-08-06,601,23,Completed
904,2023-05-31,600,19,Completed
905,2024-01-13,768,50,Completed
906,2025-02-02,227,25,Completed
907,2023-04-09,110,42,Completed
908,2024-11-10,47,39,Inprogress
909,2022-09-26,652,31,Returned
910,2023-12-07,315,33,Completed
911,2022-01-09,318,51,Completed
912,2023-01-10,162,11,Completed
913,2022-03-02,75,17,Cancelled
914,2024-09-08,99,30,Returned
915,2025-01-02,445,5,Returned
916,2022-09-15,572,32,Completed
917,2024-01-12,670,19,Returned
918,2022-06-27,353,1,Returned
919,2024-08-13,597,28,Completed
920,2023-08-11,392,52,Completed
921,2024-01-19,386,40,Completed
922,2023-02-12,610,13,Completed
923,2023-03-21,589,14,Cancelled
924,2025-11-22,636,14,Completed
925,2022-09-10,572,53,Completed
926,2022-11-28,216,39,Completed
927,2025-05-15,780,27,Completed
928,2024-03-02,527,53,Completed
929,2022-01-08,500,50,Completed
930,2023-11-23,660,7,Completed
931,2022-03-18,265,5,Completed
932,2023-04-11,111,35,Completed
933,2024-03-29,564,30,Completed
934,2023-01-27,594,45,Cancelled
935,2022-07-30,768,37,Completed
936,2022-07-24,58,33,Completed
937,2022-09-14,354,32,Cancelled
938,2024-06-13,469,38,Returned
939,2025-12-12,91,16,Completed
940,2024-12-28,34,2,Completed
941,2025-02-01,277,26,Completed
942,2025-02-07,186,44,Completed
943,2025-03-08,153,13,Completed
944,2024-04-04,843,3,Cancelled
945,2023-06-05,511,42,Completed
946,2025-09-13,140,8,Completed
947,2022-06-29,813,37,Completed
948,2022-10-11,436,36,Completed
949,2024-06-24,745,35,Completed
950,2024-03-20,315,7,Completed
951,2022-10-19,326,18,Cancelled
952,2022-06-18,227,5,Completed
953,2024-10-31,305,33,Completed
954,2023-01-15,691,31,Completed
955,2022-03-21,120,21,Completed
956,2023-10-12,347,16,Completed
957,2022-05-26,338,6,Completed
958,2024-04-26,32,22,Completed
959,2023-08-21,440,36,Completed
960,2024-06-14,113,12,Returned
961,2025-08-09,570,42,Completed
962,2022-12-20,50,13,Completed
963,2024-02-20,452,33,Completed
964,2023-05-10,603,39,Completed
965,2022-04-18,613,8,Completed
966,2024-09-11,537,29,Returned
967,2022-01-23,674,20,Completed
968,2025-10-04,563,19,Completed
969,2025-08-15,239,26,Returned
970,2023-09-12,522,42,Completed
971,2024-05-10,772,52,Completed
972,2025-04-26,547,54,Inprogress
973,2022-03-15,561,13,Completed
974,2022-11-30,786,10,Completed
975,2025-02-05,499,19,Completed
976,2023-02-01,857,17,Completed
977,2022-10-14,750,23,Completed
978,2025-02-01,68,24,Completed
979,2025-12-26,281,46,Returned
980,2022-08-12,516,1,Completed
981,2025-12-04,145,26,Completed
982,2025-09-06,468,16,Completed
983,2022-06-09,851,33,Completed
984,2025-10-22,742,52,Completed
985,2025-03-13,633,27,Completed
986,2025-09-21,445,32,Completed
987,2022-07-23,388,38,Completed
988,2022-05-04,10,40,Completed
989,2022-05-04,566,37,Completed
990,2025-08-31,512,49,Returned
991,2024-07-06,587,23,Completed
992,2022-01-21,433,26,Returned
993,2024-12-29,489,10,Completed
994,2023-01-15,258,24,Completed
995,2023-12-11,445,8,Completed
996,2024-01-03,414,41,Completed
997,2023-02-23,47,10,Completed
998,2023-05-10,245,1,Completed
999,2023-11-25,321,9,Cancelled
1000,2023-12-03,280,20,Cancelled
1001,2025-12-03,97,15,Completed
1002,2023-09-11,215,25,Inprogress
1003,2023-09-10,885,48,Completed
1004,2022-02-14,756,21,Completed
1005,2022-05-27,741,18,Completed
1006,2024-10-14,758,51,Completed
1007,2023-06-26,752,8,Completed
1008,2022-05-04,162,27,Completed
1009,2023-04-03,411,53,Completed
1010,2023-08-17,87,46,Completed
1011,2022-02-01,849,13,Completed
1012,2025-12-23,516,43,Completed
1013,2024-05-13,700,8,Returned
1014,2022-10-20,462,2,Completed
1015,2022-04-10,292,47,Completed
1016,2022-04-14,259,19,Completed
1017,2023-12-15,739,28,Returned
1018,2023-12-25,42,31,Completed
1019,2024-01-24,134,27,Completed
1020,2025-04-12,132,2,Completed
1021,2023-11-20,213,31,Completed
1022,2024-02-17,444,39,Cancelled
1023,2023-10-05,497,51,Completed
1024,2023-04-05,272,10,Returned
1025,2022-11-15,613,54,Returned
1026,2023-02-05,535,15,Completed
1027,2023-12-11,832,44,Completed
1028,2024-07-25,308,35,Completed
1029,2023-07-02,646,43,Cancelled
1030,2025-04-03,26,16,Completed
1031,2022-01-24,195,28,Returned
1032,2025-01-13,499,54,Completed
1033,2023-08-24,169,45,Cancelled
1034,2025-11-15,1,42,Completed
1035,2025-02-21,428,21,Completed
1036,2024-05-06,39,25,Inprogress
1037,2025-09-30,702,31,Completed
1038,2024-03-13,519,5,Completed
1039,2023-05-26,179,4,Completed
1040,2025-06-19,253,53,Completed
1041,2025-03-26,743,16,Cancelled
1042,2025-01-14,114,49,Completed
1043,2023-10-23,414,22,Returned
1044,2024-03-30,812,24,Completed
1045,2023-01-07,812,12,Inprogress
1046,2025-09-17,526,49,Completed
1047,2024-04-28,421,28,Completed
1048,2024-12-19,812,36,Completed
1049,2024-11-04,101,42,Completed
1050,2025-04-24,498,49,Completed
1051,2025-09-01,730,52,Completed
1052,2022-09-23,561,34,Completed
1053,2022-09-07,845,54,Inprogress
1054,2025-12-29,885,25,Inprogress
1055,2025-02-21,173,3,Cancelled
1056,2023-07-24,191,38,Completed
1057,2024-06-30,761,21,Completed
1058,2024-03-02,435,46,Completed
1059,2023-09-11,771,30,Completed
1060,2025-12-24,373,40,Completed
1061,2022-05-30,34,9,Completed
1062,2023-10-12,239,3,Completed
1063,2022-07-28,46,16,Completed
1064,2022-01-13,695,49,Completed
1065,2022-08-04,1,40,Returned
1066,2024-07-10,394,5,Completed
1067,2025-11-29,605,4,Completed
1068,2023-03-26,185,49,Completed
1069,2023-08-09,449,39,Completed
1070,2023-04-12,353,42,Cancelled
1071,2025-07-22,862,4,Completed
1072,2022-04-24,682,25,Completed
1073,2022-08-26,497,39,Completed
1074,2025-12-09,167,14,Cancelled
1075,2023-08-27,474,39,Completed
1076,2025-02-16,388,13,Completed
1077,2025-02-02,693,40,Completed
1078,2025-02-02,219,6,Cancelled
1079,2025-08-15,666,15,Completed
1080,2025-12-05,607,3,Completed
1081,2023-06-25,80,38,Completed
1082,2023-03-30,394,7,Completed
1083,2022-01-08,244,3,Returned
1084,2022-11-07,639,12,Cancelled
1085,2024-08-25,126,40,Completed
1086,2022-06-10,661,13,Completed
1087,2025-06-01,438,21,Returned
1088,2023-07-24,549,53,Completed
1089,2024-08-23,327,20,Completed
1090,2023-03-06,238,31,Completed
1091,2025-09-14,384,54,Completed
1092,2025-09-22,95,15,Completed
1093,2022-12-28,249,27,Completed
1094,2022-02-20,836,42,Completed
1095,2022-11-09,574,43,Returned
1096,2022-12-21,794,26,Completed
1097,2025-03-12,363,19,Returned
1098,2024-10-16,9,37,Completed
1099,2023-10-07,498,15,Completed
1100,2023-10-11,192,13,Completed
1101,2023-11-05,756,49,Completed
1102,2022-11-23,725,38,Completed
1103,2024-02-09,188,39,Completed
1104,2024-06-20,783,35,Completed
1105,2023-11-21,111,12,Completed
1106,2023-09-22,141,28,Completed
1107,2022-06-08,111,49,Completed
1108,2022-07-03,21,25,Cancelled
1109,2025-10-23,863,9,Completed
1110,2023-08-11,676,40,Completed
1111,2025-05-15,63,43,Completed
1112,2024-11-23,542,16,Returned
1113,2025-06-25,752,36,Completed
1114,2025-12-14,354,48,Completed
1115,2025-06-11,115,51,Returned
1116,2025-02-17,320,23,Returned
1117,2025-09-28,338,25,Completed
1118,2024-03-15,188,19,Returned
1119,2025-01-17,108,47,Returned
1120,2025-02-11,304,49,Completed
1121,2022-04-13,101,22,Completed
1122,2024-01-09,434,3,Completed
1123,2024-03-25,2,37,Returned
1124,2022-09-13,377,45,Completed
1125,2025-03-09,816,47,Completed
1126,2024-09-09,892,1,Completed
1127,2023-05-23,631,39,Returned
1128,2023-06-27,775,10,Inprogress
1129,2023-01-05,883,32,Completed
1130,2025-09-03,573,30,Completed
1131,2023-01-07,288,44,Cancelled
1132,2023-09-19,427,31,Completed
1133,2023-08-15,480,54,Completed
1134,2025-06-29,658,2,Completed
1135,2025-04-01,131,11,Inprogress
1136,2024-10-20,811,12,Completed
1137,2023-11-03,700,46,Completed
1138,2022-01-06,176,52,Completed
1139,2023-02-23,624,11,Completed
1140,2022-06-27,843,54,Completed
1141,2025-08-23,648,26,Completed
1142,2025-11-02,438,14,Completed
1143,2024-12-21,755,52,Completed
1144,2023-10-28,777,33,Completed
1145,2024-06-24,342,27,Completed
1146,2025-04-13,350,47,Inprogress
1147,2022-04-28,898,2,Completed
1148,2025-01-22,139,9,Completed
1149,2022-09-08,158,27,Inprogress
1150,2025-04-01,497,4,Completed
1151,2025-01-26,148,45,Completed
1152,2023-04-08,434,44,Completed
1153,2024-04-19,6,43,Completed
1154,2024-01-18,551,44,Completed
1155,2024-11-21,182,50,Completed
1156,2025-05-28,257,37,Returned
1157,2022-06-15,259,19,Returned
1158,2024-03-23,127,38,Completed
1159,2023-03-04,496,47,Returned
1160,2024-12-13,162,22,Completed
1161,2022-12-21,502,41,Cancelled
1162,2023-07-26,491,53,Completed
1163,2022-05-17,531,16,Inprogress
1164,2025-04-28,839,22,Completed
1165,2023-05-04,696,16,Completed
1166,2025-06-19,159,48,Completed
1167,2023-12-13,754,23,Completed
1168,2023-12-25,599,5,Completed
1169,2024-10-25,157,17,Completed
1170,2024-03-30,352,44,Returned
1171,2025-02-19,111,41,Completed
1172,2024-04-18,125,42,Completed
1173,2024-04-25,535,48,Completed
1174,2022-01-01,600,33,Completed
1175,2024-07-01,885,19,Returned
1176,2024-03-23,436,52,Cancelled
1177,2025-02-24,536,46,Completed
1178,2025-07-22,244,29,Completed
1179,2022-05-25,450,2,Completed
1180,2025-10-01,569,51,Cancelled
1181,2022-11-27,606,52,Completed
1182,2022-04-05,122,53,Completed
1183,2024-06-18,219,53,Completed
1184,2024-09-23,263,49,Completed
1185,2025-04-01,435,11,Completed
1186,2022-06-14,264,14,Completed
1187,2024-10-27,196,32,Cancelled
1188,2024-09-12,140,25,Returned
1189,2024-02-10,726,11,Completed
1190,2025-07-06,534,25,Completed
1191,2024-11-20,850,54,Completed
1192,2023-09-10,529,42,Returned
1193,2023-12-18,302,7,Completed
1194,2025-08-25,613,43,Completed
1195,2024-07-05,425,14,Completed
1196,2024-02-04,493,35,Completed
1197,2025-04-24,179,45,Completed
1198,2022-05-15,566,13,Completed
1199,2025-12-06,111,41,Completed
1200,2024-01-31,691,31,Completed
1201,2022-12-13,747,28,Completed
1202,2023-07-29,344,19,Completed
1203,2025-10-04,792,27,Cancelled
1204,2022-05-01,274,27,Completed
1205,2025-11-26,630,20,Returned
1206,2024-12-12,99,38,Completed
1207,2025-08-04,83,54,Completed
1208,2022-03-17,311,36,Completed
1209,2025-07-30,570,44,Completed
1210,2023-02-02,379,13,Completed
1211,2024-10-26,669,38,Completed
1212,2023-01-28,176,23,Completed
1213,2025-11-24,633,39,Returned
1214,2023-10-12,443,34,Inprogress
1215,2025-09-23,401,21,Completed
1216,2024-10-18,777,25,Completed
1217,2023-05-11,504,36,Inprogress
1218,2023-02-01,48,47,Completed
1219,2024-03-06,305,10,Completed
1220,2023-09-07,399,12,Completed
1221,2023-03-21,246,34,Completed
1222,2022-12-10,339,12,Completed
1223,2025-03-11,404,8,Completed
1224,2025-07-29,822,17,Completed
1225,2023-06-10,43,45,Completed
1226,2024-08-30,503,16,Inprogress
1227,2025-12-30,211,40,Completed
1228,2025-02-04,831,17,Completed
1229,2023-11-14,376,30,Completed
1230,2022-01-14,591,47,Completed
1231,2022-04-03,273,47,Completed
1232,2022-06-15,173,45,Completed
1233,2025-05-26,33,32,Completed
1234,2023-11-06,428,16,Completed
1235,2025-11-06,829,21,Completed
1236,2022-08-30,179,32,Completed
1237,2022-05-04,775,16,Returned
1238,2024-02-08,806,8,Completed
1239,2025-04-08,113,10,Completed
1240,2024-02-12,191,16,Completed
1241,2024-03-18,118,48,Completed
1242,2023-12-15,170,3,Completed
1243,2022-05-10,516,30,Completed
1244,2024-12-12,710,49,Completed
1245,2022-08-17,488,26,Completed
1246,2022-02-27,211,33,Completed
1247,2022-03-06,244,24,Completed
1248,2023-04-06,669,10,Completed
1249,2025-03-11,279,8,Completed
1250,2024-03-23,111,51,Completed
1251,2025-02-23,445,26,Cancelled
1252,2022-07-10,893,31,Completed
1253,2024-06-10,438,14,Returned
1254,2024-05-10,688,35,Returned
1255,2023-10-05,127,24,Completed
1256,2024-09-02,100,1,Completed
1257,2025-02-19,69,6,Completed
1258,2023-07-09,802,3,Completed
1259,2022-08-24,762,13,Completed
1260,2022-03-20,483,22,Completed
1261,2022-03-11,866,52,Completed
1262,2024-03-25,768,4,Completed
1263,2025-11-29,187,43,Completed
1264,2023-10-22,358,1,Cancelled
1265,2025-11-14,471,18,Completed
1266,2023-04-23,102,49,Returned
1267,2024-01-07,138,15,Inprogress
1268,2023-09-15,23,35,Completed
1269,2023-02-21,113,3,Completed
1270,2025-11-13,394,45,Completed
1271,2025-09-02,313,47,Completed
1272,2022-01-14,456,21,Completed
1273,2023-09-27,746,31,Completed
1274,2024-09-22,242,32,Returned
1275,2022-02-01,117,54,Returned
1276,2024-02-26,730,24,Completed
1277,2022-11-18,345,15,Completed
1278,2025-11-25,411,2,Completed
1279,2022-03-16,140,46,Inprogress
1280,2023-02-14,791,5,Completed
1281,2022-02-12,513,3,Completed
1282,2025-09-22,108,35,Completed
1283,2025-09-23,447,25,Completed
1284,2025-04-04,719,52,Completed
1285,2022-03-27,65,5,Completed
1286,2022-10-30,383,9,Completed
1287,2022-07-15,894,7,Completed
1288,2025-02-16,292,15,Completed
1289,2024-05-03,450,18,Cancelled
1290,2024-10-26,346,20,Inprogress
1291,2023-04-06,301,2,Returned
1292,2022-04-11,890,34,Completed
1293,2023-07-17,745,13,Completed
1294,2024-04-08,691,42,Inprogress
1295,2023-01-25,530,36,Completed
1296,2024-07-21,512,15,Completed
1297,2023-04-24,178,7,Inprogress
1298,2025-05-11,881,38,Returned
1299,2022-08-23,48,28,Completed
1300,2022-04-22,780,44,Completed
1301,2022-05-07,257,48,Completed
1302,2023-05-11,730,14,Completed
1303,2022-08-12,455,16,Completed
1304,2024-05-27,76,36,Completed
1305,2022-05-11,123,49,Completed
1306,2022-12-01,285,40,Completed
1307,2025-08-19,542,10,Completed
1308,2024-08-19,121,25,Completed
1309,2025-01-31,842,38,Completed
1310,2024-12-06,202,51,Completed
1311,2023-06-08,655,1,Completed
1312,2023-09-20,708,44,Completed
1313,2023-08-27,210,1,Cancelled
1314,2025-06-11,538,22,Completed
1315,2022-04-09,231,48,Completed
1316,2024-11-09,376,44,Returned
1317,2025-12-21,868,51,Completed
1318,2023-10-14,701,3,Completed
1319,2023-07-10,142,53,Completed
1320,2023-06-22,569,54,Completed
1321,2025-01-05,823,10,Completed
1322,2022-05-15,672,20,Completed
1323,2025-10-24,111,26,Completed
1324,2022-08-17,496,48,Completed
1325,2025-06-02,183,42,Completed
1326,2024-12-10,510,53,Completed
1327,2023-12-07,124,54,Completed
1328,2025-03-17,791,3,Completed
1329,2022-12-10,467,1,Completed
1330,2025-08-14,283,18,Returned
1331,2023-09-18,463,5,Completed
1332,2022-01-03,204,42,Completed
1333,2023-04-15,21,51,Completed
1334,2025-08-02,23,4,Returned
1335,2022-08-03,64,49,Completed
1336,2025-05-31,865,5,Cancelled
1337,2024-05-29,647,42,Cancelled
1338,2022-06-20,65,39,Completed
1339,2025-05-21,213,2,Completed
1340,2024-01-11,85,52,Returned
1341,2024-04-18,354,23,Completed
1342,2022-07-31,322,42,Cancelled
1343,2023-04-09,318,19,Completed
1344,2024-06-20,832,52,Completed
1345,2022-10-28,416,37,Completed
1346,2025-09-24,876,22,Completed
1347,2022-05-22,704,2,Completed
1348,2022-10-13,350,14,Completed
1349,2023-12-03,853,34,Cancelled
1350,2023-06-29,135,29,Completed
1351,2022-11-05,450,32,Completed
1352,2025-05-05,464,9,Completed
1353,2023-01-13,437,13,Completed
1354,2022-07-21,574,23,Completed
1355,2025-06-15,798,35,Completed
1356,2024-11-02,769,50,Returned
1357,2024-07-17,327,3,Completed
1358,2025-02-21,214,19,Completed
1359,2025-12-10,855,49,Completed
1360,2023-10-03,747,6,Completed
1361,2023-08-09,421,51,Cancelled
1362,2022-12-05,568,43,Completed
1363,2025-10-29,60,38,Completed
1364,2025-06-19,499,18,Completed
1365,2022-09-18,604,42,Completed
1366,2025-03-05,794,40,Completed
1367,2022-04-13,410,7,Completed
1368,2023-08-07,738,13,Completed
1369,2022-11-04,687,44,Completed
